Identity Key,Canonical Brand,Canonical Identifier,Source Count,Observation Count,Alias Applied,Strict Identifiers,Verified Price Source Count,Distinct Verified Prices,Identity Status,Identity Contradictions,Market Price Status,Market Price,Observed Price Spread,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,All-Wall Product Name,All-Wall Strict Identifiers,All-Wall Alias Applied,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Al's Taping Tools Strict Identifiers,Al's Taping Tools Alias Applied,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality,Wall Tools Product Name,Wall Tools Strict Identifiers,Wall Tools Alias Applied
tapetech::150003f,TapeTech,150003f,2,2,no,150003f,2,2,verified,,MARKET_PRICE_CONFLICT,,19.65,51.99,0,51.99,single_observation,TapeTech Coupling 150003F,150003f,no,,0,,,,,no,71.64,0,71.64,single_observation,TapeTech COUPLING (TAPE-150003F),150003f,no
tapetech::150004f,TapeTech,150004f,2,2,no,150004f,2,2,verified,,MARKET_PRICE_CONFLICT,,0.08,,0,,,,,no,12.60,0,12.60,single_observation,Swivel Coupling Pin - 150004,150004f,no,12.52,0,12.52,single_observation,TapeTech SWLVEL COUPLING PIN (TAPE-150004F),150004f,no
tapetech::150009,TapeTech,150009,2,2,no,150009,2,2,verified,,MARKET_PRICE_CONFLICT,,0.20,11.59,0,11.59,single_observation,TapeTech Swivel Axle 150009,150009,no,,0,,,,,no,11.79,0,11.79,single_observation,TapeTech Swivel Axle for Corner Roller (TAPE-150009),150009,no
tapetech::151005,TapeTech,151005,3,3,no,151005,3,3,verified,,MARKET_PRICE_CONFLICT,,1.06,46.19,0,46.19,single_observation,TapeTech Roller 151005,151005,no,47.25,0,47.25,single_observation,151005 - Roller (New Style),151005,no,46.99,0,46.99,single_observation,TapeTech OUTER ROLLER ASSEMBLY (TAPE-151005),151005,no
tapetech::151011,TapeTech,151011,2,2,no,151011,2,2,verified,,MARKET_PRICE_CONFLICT,,2.63,11.79,0,11.79,single_observation,TapeTech Inner Roller 151011,151011,no,,0,,,,,no,14.42,0,14.42,single_observation,TapeTech INNER ROLLER (TAPE-151011),151011,no
tapetech::152006,TapeTech,152006,2,2,no,152006,2,2,verified,,MARKET_PRICE_CONFLICT,,0.67,30.09,0,30.09,single_observation,Tapetech Stud For Corner Roller 152006,152006,no,30.76,0,30.76,single_observation,Stud For Corner Roller - 152006,152006,no,,0,,,,,no
tapetech::154007,TapeTech,154007,2,2,no,154007,2,2,verified,,MARKET_PRICE_CONFLICT,,4.96,53.49,0,53.49,single_observation,TapeTech Swivel Assembly 154007,154007,no,,0,,,,,no,48.53,0,48.53,single_observation,TapeTech Swivel Assembly (TAPE-154007),154007,no
tapetech::156001f,TapeTech,156001f,3,3,no,156001f,3,3,verified,,MARKET_PRICE_CONFLICT,,9.72,104.39,0,104.39,single_observation,TapeTech Corner Roller Head Casting 156001F,156001f,no,106.72,0,106.72,single_observation,TapeTech Corner Roller Head Casting - 156001,156001f,no,97.00,0,97.00,single_observation,TapeTech CORNER ROLLER HEAD (TAPE-156001F),156001f,no
tapetech::159010,TapeTech,159010,2,2,no,159010,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,1.49,0,1.49,single_observation,TapeTech 8-32 x 3/8 Fillister Head Nyloc 159010,159010,no,,0,,,,,no,1.75,0,1.75,single_observation,"TapeTech 8-32 X 3/8"" FILLISTER HEAD SCREW (TAPE-159010)",159010,no
tapetech::159014,TapeTech,159014,2,2,no,159014,2,2,verified,,MARKET_PRICE_CONFLICT,,0.04,1.12,0,1.12,single_observation,TapeTech Repair Washer 159014,159014,no,1.08,0,1.08,single_observation,TapeTech Repair Washer - 159014,159014,no,,0,,,,,no
tapetech::159027,TapeTech,159027,2,2,no,159027,2,2,verified,,MARKET_PRICE_CONFLICT,,0.02,1.29,0,1.29,single_observation,TapeTech Special Washer 159027,159027,no,1.31,0,1.31,single_observation,159027 - Special Washer,159027,no,,0,,,,,no
tapetech::16c298,TapeTech,16c298,2,2,no,16c298,2,2,verified,,MARKET_PRICE_CONFLICT,,98.57,103.87,0,103.87,single_observation,TapeTech Continuous Flow Hopper Filter 16C298,16c298,no,202.44,0,202.44,single_observation,TapeTech Replacement Hopper Filter for Bazooka Continuous Flow Pump,16c298,no,,0,,,,,no
tapetech::179009,TapeTech,179009,2,2,no,179009,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,2.29,0,2.29,single_observation,"TapeTech Nyliner, 5L10-FK 179009",179009,no,,0,,,,,no,2.45,0,2.45,single_observation,"TapeTech Nyliner, 5L10-FK (TAPE-179009)",179009,no
tapetech::190002,TapeTech,190002,3,3,no,190002,3,3,verified,,MARKET_PRICE_CONFLICT,,0.41,15.89,0,15.89,single_observation,TapeTech Xtender Block 190002,190002,no,16.30,0,16.30,single_observation,190002 - Block,190002,no,16.22,0,16.22,single_observation,TapeTech BLOCK (TAPE-190002),190002,no
tapetech::190006,TapeTech,190006,2,2,no,190006,2,2,verified,,MARKET_PRICE_CONFLICT,,0.61,25.93,0,25.93,single_observation,TapeTech Xtender Pin 190006,190006,no,,0,,,,,no,25.32,0,25.32,single_observation,TapeTech PIN (TAPE-190006),190006,no
tapetech::190033,TapeTech,190033,2,2,no,190033,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,18.69,0,18.69,single_observation,TapeTech Xtender Adjuster 190033,190033,no,,0,,,,,no,18.97,0,18.97,single_observation,TapeTech ADJUSTER (TAPE-190033),190033,no
tapetech::190034,TapeTech,190034,2,2,no,190034,2,2,verified,,MARKET_PRICE_CONFLICT,,0.40,24.49,0,24.49,single_observation,TapeTech Xtender Coupler 190034,190034,no,,0,,,,,no,24.89,0,24.89,single_observation,TapeTech COUPLER (TAPE-190034),190034,no
tapetech::190036,TapeTech,190036,2,2,no,190036,2,2,verified,,MARKET_PRICE_CONFLICT,,1.13,9.99,0,9.99,single_observation,TapeTech Xtender Handle Pin 190036,190036,no,,0,,,,,no,11.12,0,11.12,single_observation,TapeTech PIN (TAPE-190036),190036,no
tapetech::191007,TapeTech,191007,3,3,no,191007,3,3,verified,,MARKET_PRICE_CONFLICT,,13.49,107.79,0,107.79,single_observation,TapeTech Xtender Connector Rod 191007,191007,no,121.28,0,121.28,single_observation,191007 - TapeTech Xtender Handle Connector Rod,191007,no,109.62,0,109.62,single_observation,TapeTech ROD (TAPE-191007),191007,no
tapetech::196003,TapeTech,196003,3,3,no,196003,3,3,verified,,MARKET_PRICE_CONFLICT,,59.81,125.19,0,125.19,single_observation,TapeTech Xtender Hinge Assembly 196003,196003,no,185.00,0,185.00,single_observation,196003 - TapeTech Xtender Handle Hinge Assembly,196003,no,184.15,0,184.15,single_observation,TapeTech HINGE CASTING (TAPE-196003),196003,no
tapetech::200,TapeTech,200,2,2,no,200,2,2,verified,,MARKET_PRICE_CONFLICT,,108.85,117.29,0,117.29,single_observation,TapeTech Gooser Assembly 200,200,no,,0,,,,,no,226.14,0,226.14,single_observation,TapeTech GOOSER SUB-ASSEMBLY (TAPE-200),200,no
tapetech::200001,TapeTech,200001,3,3,no,200001,3,3,verified,,MARKET_PRICE_CONFLICT,,0.85,5.22,0,5.22,single_observation,"TapeTech 7"" Flat Box Blade 200001",200001,no,4.95,0,4.95,single_observation,"7"" Blade - 200001",200001,no,5.80,0,5.80,single_observation,TapeTech 7 in. Flat Box Blade,200001,no
tapetech::200009,TapeTech,200009,2,2,no,200009,2,2,verified,,MARKET_PRICE_CONFLICT,,0.15,11.09,0,11.09,single_observation,"TapeTech 7"" Flat Box Shim 200009",200009,no,,0,,,,,no,11.24,0,11.24,single_observation,TapeTech SHIM (TAPE-200009),200009,no
tapetech::200040,TapeTech,200040,2,2,no,200040,2,2,verified,,MARKET_PRICE_CONFLICT,,8.00,28.79,0,28.79,single_observation,"TapeTech 7"" Flat Box 4-40 Tie Rod 200040",200040,no,,0,,,,,no,36.79,0,36.79,single_observation,"TapeTech 7"" TIE ROD (TAPE-200040F)",200040,no
tapetech::200045g,TapeTech,200045g,2,2,no,200045g,2,2,verified,,MARKET_PRICE_CONFLICT,,6.82,,0,,,,,no,54.67,0,54.67,single_observation,"200045G - Replacement 7"" Axle",200045g,no,61.49,0,61.49,single_observation,"TapeTech 7"" AXLE",200045g,no
tapetech::200052f,TapeTech,200052f,3,3,no,200052f,3,3,verified,,MARKET_PRICE_CONFLICT,,1.80,6.39,0,6.39,single_observation,TapeTech Shoulder Screw 200052F,200052f,no,5.25,0,5.25,single_observation,200052 - Shoulder Screw,200052f,no,7.05,0,7.05,single_observation,TapeTech Shoulder Screw (TAPE-200052F),200052f,no
tapetech::200713,TapeTech,200713,2,2,no,200713,2,2,verified,,MARKET_PRICE_CONFLICT,,3.96,18.10,0,18.10,single_observation,TapeTech Dial Post 200713,200713,no,14.14,0,14.14,single_observation,TapeTech Dial Post - 200713,200713,no,,0,,,,,no
tapetech::202007,TapeTech,202007,2,2,no,202007,2,2,verified,,MARKET_PRICE_CONFLICT,,9.88,13.34,0,13.34,single_observation,"TapeTech Push Rod, Crown Adjustment 202007",202007,no,,0,,,,,no,23.22,0,23.22,single_observation,"TapeTech Push Rod, Crown Adjust (TAPE-202007)",202007,no
tapetech::202020,TapeTech,202020,3,3,no,202020,3,3,verified,,MARKET_PRICE_CONFLICT,,0.19,7.59,0,7.59,single_observation,TapeTech Spring Anchor 202020,202020,no,7.78,0,7.78,single_observation,202020 - Spring Anchor,202020,no,7.74,0,7.74,single_observation,TapeTech Spring Anchor (TAPE-202020),202020,no
tapetech::202021,TapeTech,202021,3,3,no,202021,3,3,verified,,MARKET_PRICE_CONFLICT,,0.20,8.69,0,8.69,single_observation,TapeTech Special Nut 202021,202021,no,8.89,0,8.89,single_observation,202021 - Special Nut,202021,no,8.85,0,8.85,single_observation,TapeTech Special Nut (TAPE-202021),202021,no
tapetech::202022,TapeTech,202022,3,3,no,202022,3,3,verified,,MARKET_PRICE_CONFLICT,,1.96,1.17,0,1.17,single_observation,TapeTech Repair Clip 202022,202022,no,3.13,0,3.13,single_observation,Repair Clip - 202022,202022,no,1.59,0,1.59,single_observation,TapeTech Repair Clip (TAPE-202022),202022,no
tapetech::202028,TapeTech,202028,2,2,no,202028,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,6.29,0,6.29,single_observation,TapeTech Threaded Washer 202028,202028,no,,0,,,,,no,6.45,0,6.45,single_observation,TapeTech Threaded Washer (TAPE-202028),202028,no
tapetech::202036,TapeTech,202036,2,2,no,202036,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,7.19,0,7.19,single_observation,TapeTech Shoulder Screw 202036,202036,no,,0,,,,,no,7.35,0,7.35,single_observation,TapeTech SHOULDER SCREW,202036,no
tapetech::202044f,TapeTech,202044f,2,2,no,202044f,2,2,verified,,MARKET_PRICE_CONFLICT,,0.87,9.27,0,9.27,single_observation,TapeTech Pressure Plate Spring 202044F,202044f,no,,0,,,,,no,10.14,0,10.14,single_observation,TapeTech Spring,202044f,no
tapetech::203010,TapeTech,203010,3,3,no,203010,3,3,verified,,MARKET_PRICE_CONFLICT,,1.89,9.49,0,9.49,single_observation,"TapeTech 7"" & 10"" Crown Spring 203010",203010,no,11.38,0,11.38,single_observation,203010 - Flat Box Crown Spring,203010,no,9.70,0,9.70,single_observation,"TapeTech 7"" X 10"" Crown Spring (TAPE-203010)",203010,no
tapetech::204002,TapeTech,204002,2,2,no,204002,2,2,verified,,MARKET_PRICE_CONFLICT,,3.23,191.49,0,191.49,single_observation,"TapeTech 7"" Blade Holder Assembly 204002",204002,no,,0,,,,,no,194.72,0,194.72,single_observation,TapeTech BLADE HOLDER ASSEMBLY (TAPE-204002),204002,no
tapetech::204005,TapeTech,204005,2,2,no,204005,2,2,verified,,MARKET_PRICE_CONFLICT,,0.50,28.09,0,28.09,single_observation,"TapeTech 7"" Clamp Assembly 204005",204005,no,,0,,,,,no,28.59,0,28.59,single_observation,TapeTech CLAMP ASSEMBLY,204005,no
tapetech::206003,TapeTech,206003,2,2,no,206003,2,2,verified,,MARKET_PRICE_CONFLICT,,0.65,37.69,0,37.69,single_observation,TapeTech Dial Assembly 206003,206003,no,,0,,,,,no,38.34,0,38.34,single_observation,TapeTech Dial Assembly (TAPE-206003),206003,no
tapetech::209006,TapeTech,209006,2,2,no,209006,2,2,verified,,MARKET_PRICE_CONFLICT,,0.93,2.59,0,2.59,single_observation,"TapeTech Skid Cover, Right 209006",209006,no,,0,,,,,no,3.52,0,3.52,single_observation,TapeTech Skid Cover - Right Side,209006,no
tapetech::209012,TapeTech,209012,2,2,no,209012,2,2,verified,,MARKET_PRICE_CONFLICT,,0.11,1.19,0,1.19,single_observation,TapeTech 4-40 X 1/4 Head Screw 209012,209012,no,,0,,,,,no,1.30,0,1.30,single_observation,"TapeTech Scres, 4-40 X 1/4 Filister Head SST (TAPE-209012)",209012,no
tapetech::209016,TapeTech,209016,3,3,no,209016,3,3,verified,,MARKET_PRICE_CONFLICT,,0.25,1.17,0,1.17,single_observation,TapeTech 4-40 X 7/32 Bd Hd Slot Screw 209016,209016,no,1.05,0,1.05,single_observation,Screw 4-40 X 7/32 Bind Hd - 209016,209016,no,1.30,0,1.30,single_observation,TapeTech 4-40 X 7/32 BIND HEAD SCREW SST (TAPE-209016),209016,no
tapetech::209017,TapeTech,209017,2,2,no,209017,2,2,verified,,MARKET_PRICE_CONFLICT,,0.13,1.17,0,1.17,single_observation,TapeTech 10-24 Nylock Nut 209017,209017,no,,0,,,,,no,1.30,0,1.30,single_observation,TapeTech 10-24 LockNut,209017,no
tapetech::209030,TapeTech,209030,2,2,no,209030,2,2,verified,,MARKET_PRICE_CONFLICT,,0.19,2.13,0,2.13,single_observation,TapeTech 10-24 Wing Nut 209030,209030,no,,0,,,,,no,2.32,0,2.32,single_observation,TapeTech 10-24 Wing Nut (TAPE-209030),209030,no
tapetech::209039,TapeTech,209039,2,2,no,209039,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,2.61,0,2.61,single_observation,"TapeTech Skid Cover, Left 209039",209039,no,,0,,,,,no,2.77,0,2.77,single_observation,TapeTech Skid Cover - Left Side,209039,no
tapetech::209041,TapeTech,209041,3,3,no,209041,3,3,verified,,MARKET_PRICE_CONFLICT,,2.65,4.29,0,4.29,single_observation,TapeTech Spring Clip 209041,209041,no,1.75,0,1.75,single_observation,209041 - Spring Clip,209041,no,4.40,0,4.40,single_observation,TapeTech Spring Clip (TAPE-209041),209041,no
tapetech::209042,TapeTech,209042,2,2,no,209042,2,2,verified,,MARKET_PRICE_CONFLICT,,0.13,1.17,0,1.17,single_observation,TapeTech #10 Brass Washer 209042,209042,no,,0,,,,,no,1.30,0,1.30,single_observation,TapeTech #10 Brass Washer,209042,no
tapetech::209046,TapeTech,209046,3,3,no,209046,3,3,verified,,MARKET_PRICE_CONFLICT,,0.29,5.39,0,5.39,single_observation,TapeTech Flat Box Washer 209046,209046,no,5.68,0,5.68,single_observation,209046 - Flat Box Washer,209046,no,5.52,0,5.52,single_observation,TapeTech Washer (TAPE-209046),209046,no
tapetech::209047,TapeTech,209047,2,2,no,209047,2,2,verified,,MARKET_PRICE_CONFLICT,,0.80,2.39,0,2.39,single_observation,TapeTech Nyliner Bearing 209047,209047,no,,0,,,,,no,3.19,0,3.19,single_observation,TapeTech Nyliner Bearing (TAPE-209047),209047,no
tapetech::209048,TapeTech,209048,3,3,no,209048,3,3,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech 4-40 X 1/8 Slot Screw 209048,209048,no,1.05,0,1.05,single_observation,209048 - 4-40 X 1/8 Bind Hd Screw,209048,no,1.19,0,1.19,single_observation,"TapeTech 4-40 X 1/8"" Bind Head Screw SST (TAPE-209048)",209048,no
tapetech::209049,TapeTech,209049,2,2,no,209049,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,0.99,0,0.99,single_observation,TapeTech 6-32 X 5/16 Screw 209049,209049,no,,0,,,,,no,1.15,0,1.15,single_observation,TapeTech 6-32 X 5/16 Bind Head Screw (TAPE-209049),209049,no
tapetech::209058,TapeTech,209058,2,2,no,209058,2,2,verified,,MARKET_PRICE_CONFLICT,,0.11,9.09,0,9.09,single_observation,TapeTech 6-32 Brass Nut 209058,209058,no,,0,,,,,no,9.20,0,9.20,single_observation,TapeTech #6-32 BRASS NUT (TAPE-209058),209058,no
tapetech::210058f,TapeTech,210058f,2,2,no,210058f,2,2,verified,,MARKET_PRICE_CONFLICT,,0.11,6.69,0,6.69,single_observation,TapeTech Latch 210058F,210058f,no,,0,,,,,no,6.80,0,6.80,single_observation,TapeTech LATCH (TAPE-210058F),210058f,no
tapetech::210059,TapeTech,210059,2,2,no,210059,2,2,verified,,MARKET_PRICE_CONFLICT,,0.18,9.79,0,9.79,single_observation,TapeTech Shoulder Screw 210059,210059,no,,0,,,,,no,9.97,0,9.97,single_observation,TapeTech SHOULDER SCREW (TAPE-210059),210059,no
tapetech::210060,TapeTech,210060,2,2,no,210060,2,2,verified,,MARKET_PRICE_CONFLICT,,0.18,11.79,0,11.79,single_observation,TapeTech Pivot Bearing 210060,210060,no,,0,,,,,no,11.97,0,11.97,single_observation,TapeTech PIVOT BEARING (TAPE-210060),210060,no
tapetech::210071,TapeTech,210071,2,2,no,210071,2,2,verified,,MARKET_PRICE_CONFLICT,,0.25,14.29,0,14.29,single_observation,"TapeTech 7"" Spacer Rod 210071",210071,no,,0,,,,,no,14.54,0,14.54,single_observation,TapeTech SPACER ROD (TAPE-210071),210071,no
tapetech::210073,TapeTech,210073,3,3,no,210073,3,3,verified,,MARKET_PRICE_CONFLICT,,1.56,12.39,0,12.39,single_observation,TapeTech Shoulder Screw 210073,210073,no,11.08,0,11.08,single_observation,210073 - Shoulder Screw,210073,no,12.64,0,12.64,single_observation,TapeTech EZ Roll Shoulder Screw (TAPE-210073),210073,no
tapetech::210096,TapeTech,210096,2,2,no,210096,2,2,verified,,MARKET_PRICE_CONFLICT,,2.57,45.69,0,45.69,single_observation,"TapeTech Seal for 7"" PowerAssist /EasyClean® Flat Boxes 210096",210096,no,,0,,,,,no,43.12,0,43.12,single_observation,"TapeTech SEAL, 7"" (TAPE-210096)",210096,no
tapetech::210097,TapeTech,210097,2,2,no,210097,2,2,verified,,MARKET_PRICE_CONFLICT,,0.85,15.39,0,15.39,single_observation,"TapeTech 7"" Power Assist /EasyClean® Flat Box Seal Plate 210097",210097,no,,0,,,,,no,14.54,0,14.54,single_observation,"TapeTech SEAL PLATE 7"" (TAPE-210097)",210097,no
tapetech::212081,TapeTech,212081,2,2,no,212081,2,2,verified,,MARKET_PRICE_CONFLICT,,18.54,71.29,0,71.29,single_observation,TapeTech Arm 212081,212081,no,,0,,,,,no,89.83,0,89.83,single_observation,TapeTech ARM (TAPE-212081),212081,no
tapetech::212084,TapeTech,212084,3,3,no,212084,3,3,verified,,MARKET_PRICE_CONFLICT,,11.55,37.89,0,37.89,single_observation,TapeTech Left Flange 212084,212084,no,26.34,0,26.34,single_observation,212084 - Tape Tech Power Assist Left Flange,212084,no,35.75,0,35.75,single_observation,"TapeTech FLANGE, LEFT (TAPE-212084)",212084,no
tapetech::212085,TapeTech,212085,2,2,no,212085,2,2,verified,,MARKET_PRICE_CONFLICT,,11.55,37.89,0,37.89,single_observation,TapeTech Right Flange 212085,212085,no,26.34,0,26.34,single_observation,TapeTech Power Assist Right Flange - 212085,212085,no,,0,,,,,no
tapetech::212086,TapeTech,212086,2,2,no,212086,2,2,verified,,MARKET_PRICE_CONFLICT,,6.53,31.99,0,31.99,single_observation,TapeTech Flat Box Hook 212086,212086,no,38.52,0,38.52,single_observation,212086 - TapeTech Replacement Hook,212086,no,,0,,,,,no
tapetech::212087,TapeTech,212087,3,3,no,212087,3,3,verified,,MARKET_PRICE_CONFLICT,,0.26,11.79,0,11.79,single_observation,TapeTech Flat Box Lock 212087,212087,no,12.05,0,12.05,single_observation,212087 - Flat Box Lock,212087,no,11.97,0,11.97,single_observation,TapeTech LOCK (TAPE-212087),212087,no
tapetech::212089,TapeTech,212089,2,2,no,212089,2,2,verified,,MARKET_PRICE_CONFLICT,,0.16,6.29,0,6.29,single_observation,TapeTech Flat Box Spacer 212089,212089,no,,0,,,,,no,6.45,0,6.45,single_observation,TapeTech SPACER (TAPE-212089),212089,no
tapetech::212090,TapeTech,212090,2,2,no,212090,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,15.39,0,15.39,single_observation,TapeTech Power Assist Flat Box Spring 212090,212090,no,,0,,,,,no,15.65,0,15.65,single_observation,TapeTech SPRING (TAPE-212090),212090,no
tapetech::213083,TapeTech,213083,2,2,no,213083,2,2,verified,,MARKET_PRICE_CONFLICT,,0.76,32.99,0,32.99,single_observation,TapeTech Power Assist Cog 213083,213083,no,33.75,0,33.75,single_observation,Cog (Power Assist) - 213083,213083,no,,0,,,,,no
tapetech::215,TapeTech,215,3,3,no,215,3,3,verified,,MARKET_PRICE_CONFLICT,,73.30,190.99,0,190.99,single_observation,TapeTech Drive Dog Assembly 215,215,no,125.99,0,125.99,single_observation,TapeTech Drive Dog Assembly Kit - 215,215,no,199.29,0,199.29,single_observation,TapeTech DRIVE DOG SUB ASSEMBLY (TAPE-215),215,no
tapetech::219006,TapeTech,219006,2,2,no,219006,2,2,verified,,MARKET_PRICE_CONFLICT,,2.62,,0,,,,,no,8.00,0,8.00,single_observation,219006 -  Right Skid Power Assist Boxes,219006,no,10.62,0,10.62,single_observation,"TapeTech SKID, RIGHT (TAPE-219006)",219006,no
tapetech::219039,TapeTech,219039,2,2,no,219039,2,2,verified,,MARKET_PRICE_CONFLICT,,4.99,,0,,,,,no,6.25,0,6.25,single_observation,219039 - TapeTech Left Skid for Power Assist Boxes,219039,no,11.24,0,11.24,single_observation,"TapeTech SKID, LEFT (TAPE-219039)",219039,no
tapetech::219064,TapeTech,219064,2,2,no,219064,2,2,verified,,MARKET_PRICE_CONFLICT,,0.13,1.17,0,1.17,single_observation,TapeTech Spring Washer 219064,219064,no,,0,,,,,no,1.30,0,1.30,single_observation,TapeTech Spring Washer (TAPE-219064),219064,no
tapetech::219067,TapeTech,219067,3,3,no,219067,3,3,verified,,MARKET_PRICE_CONFLICT,,0.61,1.17,0,1.17,single_observation,TapeTech O-Ring 1/2 x 7/8 x 3/16  219067,219067,no,1.78,0,1.78,single_observation,Flat Box Box Wheel O-Ring - FFB6A,219067,no,1.30,0,1.30,single_observation,TapeTech O-Ring - Flat Box Tire (TAPE-219067),219067,no
tapetech::219080,TapeTech,219080,2,2,no,219080,2,2,verified,,MARKET_PRICE_CONFLICT,,0.20,0.99,0,0.99,single_observation,TapeTech Fillister Head Screw 219080,219080,no,,0,,,,,no,1.19,0,1.19,single_observation,TapeTech 6-32 X 5/8 Fillister Head Screw SST (TAPE-219080),219080,no
tapetech::219091,TapeTech,219091,3,3,no,219091,3,3,verified,,MARKET_PRICE_CONFLICT,,1.82,8.19,0,8.19,single_observation,TapeTech Spring 219091,219091,no,10.01,0,10.01,single_observation,Spring for Power Assist Boxes - 219091,219091,no,8.30,0,8.30,single_observation,TapeTech SPRING (TAPE-219091),219091,no
tapetech::219092,TapeTech,219092,2,2,no,219092,2,2,verified,,MARKET_PRICE_CONFLICT,,0.06,1.09,0,1.09,single_observation,TapeTech 4-40 X 1 Binder Head Screw 219092,219092,no,,0,,,,,no,1.15,0,1.15,single_observation,"TapeTech 4-40 X 1"" BIND HEAD SCREW SST (TAPE-219092)",219092,no
tapetech::219095,TapeTech,219095,2,2,no,219095,2,2,verified,,MARKET_PRICE_CONFLICT,,0.06,0.99,0,0.99,single_observation,TapeTech Power Assist Plastic Washer 219095,219095,no,1.05,0,1.05,single_observation,219095 - Plastic Washer,219095,no,,0,,,,,no
tapetech::220002,TapeTech,220002,2,2,no,220002,2,2,verified,,MARKET_PRICE_CONFLICT,,4.77,101.07,0,101.07,single_observation,"TapeTech 7"" Power Assist /EasyClean® Box Blade Holder 220002",220002,no,,0,,,,,no,105.84,0,105.84,single_observation,"TapeTech 7"" BLADE HOLDER, EASYCLEAN (TAPE-220002)",220002,no
tapetech::24d166,TapeTech,24d166,2,2,no,24d166,2,2,verified,,MARKET_PRICE_CONFLICT,,50.37,525.37,0,525.37,single_observation,TapeTech Z Swivel Attachment for CF Hose 24D166,24d166,no,475.00,0,475.00,single_observation,TapeTech Z Swivel Attachment for CF Hose 24D166,24d166,no,,0,,,,,no
tapetech::250001,TapeTech,250001,2,2,no,250001,2,2,verified,,MARKET_PRICE_CONFLICT,,0.64,6.18,0,6.18,single_observation,"TapeTech 10"" Flat Box Blade 250001",250001,no,,0,,,,,no,6.82,0,6.82,single_observation,TapeTech 10 in. Flat Box Blade,250001,no
tapetech::250009,TapeTech,250009,3,3,no,250009,3,3,verified,,MARKET_PRICE_CONFLICT,,3.37,12.89,0,12.89,single_observation,"TapeTech 10"" Flat Box Shim 250009",250009,no,16.26,0,16.26,single_observation,"250009 - TapeTech Replacement Shim 10""",250009,no,13.10,0,13.10,single_observation,TapeTech SHIM (TAPE-250009),250009,no
tapetech::250026f,TapeTech,250026f,2,2,no,250026f,2,2,verified,,MARKET_PRICE_CONFLICT,,0.81,45.29,0,45.29,single_observation,"TapeTech 10"" Flat Box Wiper 250026F",250026f,no,,0,,,,,no,46.10,0,46.10,single_observation,"TapeTech 10"" WIPER - Flat Box Wiper One-Piece (TAPE-250026F)",250026f,no
tapetech::251025g,TapeTech,251025g,2,2,no,251025g,2,2,verified,,MARKET_PRICE_CONFLICT,,2.09,90.19,0,90.19,single_observation,TapeTech Right Side Plate 251025G,251025g,no,92.28,0,92.28,single_observation,251025G - Right Side Plate,251025g,no,,0,,,,,no
tapetech::254002,TapeTech,254002,2,2,no,254002,2,2,verified,,MARKET_PRICE_CONFLICT,,43.35,177.89,0,177.89,single_observation,"TapeTech 10"" Flat Box Blade Holder Assembly 254002",254002,no,,0,,,,,no,221.24,0,221.24,single_observation,TapeTech BLADE HOLDR ASSY (TAPE-254002),254002,no
tapetech::254005,TapeTech,254005,3,3,no,254005,3,3,verified,,MARKET_PRICE_CONFLICT,,9.21,30.79,0,30.79,single_observation,TapeTech Flat Box Clamp Assembly 254005,254005,no,34.65,0,34.65,single_observation,"254005 - 10"" Clamp Assembly",254005,no,40.00,0,40.00,single_observation,TapeTech CLAMP ASSY (TAPE-254005),254005,no
tapetech::257133,TapeTech,257133,2,2,no,257133,2,2,verified,,MARKET_PRICE_CONFLICT,,117.07,682.93,0,682.93,single_observation,"TapeTech Continuous Flow MXF Hose 1/2"" x 50' 257133",257133,no,800.00,0,800.00,single_observation,"TapeTech Continuous Flow MXF Hose 1/2"" x 50'",257133,no,,0,,,,,no
tapetech::260024f,TapeTech,260024f,2,2,no,260024f,2,2,verified,,MARKET_PRICE_CONFLICT,,1.06,55.39,0,55.39,single_observation,"TapeTech 10"" Power Assist /EasyClean® Flat Box Wiper 260024F",260024f,no,,0,,,,,no,56.45,0,56.45,single_observation,"TapeTech 10"" COMBO WIPER (TAPE-260024F)",260024f,no
tapetech::260071,TapeTech,260071,2,2,no,260071,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,15.39,0,15.39,single_observation,TapeTech 10 Spacer Rod 260071,260071,no,,0,,,,,no,15.65,0,15.65,single_observation,"TapeTech 10"" SPACER ROD (TAPE-260071)",260071,no
